episode	explore_rate	e_return	t5p_first	tTiny_first	total_drug_in
0	1.0	16.44103100541139	1274.8053599276907	1635.2497482277	1287.0
1	1.0	17.187813525961115	914.0312471192609	1405.9303483805875	1107.0
2	1.0	0.0	N/A	N/A	0.0
3	1.0	16.49492191202206	998.1905467191425	1960.6723163265888	1080.0
4	1.0	16.3108506887085	1306.377495542595	1661.448571139143	1044.0
5	1.0	17.575168812753756	455.5579774061434	906.5128131189584	1260.0
6	1.0	17.175168812753757	455.5579774061434	906.5128131189584	1476.0
7	1.0	0.0	N/A	N/A	0.0
8	1.0	16.749545028193726	910.3078281581052	1263.4075549425681	1143.0
9	1.0	17.342934709108885	900.625288247035	3086.1594384178125	1224.0
10	1.0	16.82818867403035	1230.1426518968285	2670.8430344302433	1224.0
11	1.0	17.444180258302907	483.11224222614186	5245.192454357438	981.0
12	1.0	16.499080442039578	1221.0059396947552	1576.2384699622328	1206.0
13	1.0	0.0	N/A	N/A	0.0
14	1.0	16.545931581422902	2179.617886584739	2671.0136570783425	1143.0
15	1.0	15.760915630543922	1962.0973056752334	2293.5815279456156	1134.0
16	1.0	15.00464085336247	2059.4171346979424	2597.5184246638332	1206.0
17	1.0	17.24784585721652	1166.181515002787	1598.1926106760866	1296.0
18	1.0	16.601944535293466	943.8509331395078	1324.8121984295321	1323.0
19	1.0	17.938212431696385	501.0060138078032	1873.8621318775188	990.0
20	1.0	15.233979832689538	1618.3516878843245	1987.6372032838533	1071.0
21	1.0	17.198180035276767	834.816074874306	1252.2917132392347	1350.0
22	1.0	16.22165308526103	773.9890217215702	1051.1410078006961	1548.0
23	1.0	0.0	N/A	N/A	0.0
24	1.0	16.73670747623879	1544.5199380937843	2283.700282938808	1089.0
25	1.0	17.01546796189058	1137.7259807333803	1604.1423498723927	1251.0
26	1.0	17.465661851392042	428.6500895000782	710.3502585276733	1323.0
27	1.0	0.0	N/A	N/A	0.0
28	1.0	0.0	N/A	N/A	0.0
29	1.0	15.147138598240808	2205.0777608915105	2513.5330678670452	1116.0
30	1.0	16.916644986656735	943.8509331395078	2037.393754142993	1125.0
31	1.0	17.71566185139204	428.6500895000782	710.3502585276733	1188.0
32	1.0	17.047405261044073	501.0060138078032	821.4484586298082	1485.0
33	1.0	16.638766173877258	888.548992344192	1672.1934224149218	1206.0
34	1.0	17.074467871907164	878.4477293372528	1326.3850475759032	1413.0
35	1.0	17.358016415275554	878.4477293372528	1379.9546496570533	1260.0
36	1.0	16.494695254892257	635.6740049931132	978.8701700771588	1422.0
37	1.0	16.465220256606802	585.400424009077	4088.662546968743	981.0
38	1.0	17.764727527722624	637.226151616591	1188.0462125229396	873.0
39	1.0	15.805917112782199	2015.2541713921112	2338.3187050629267	1197.0
40	1.0	15.208551912583053	2382.461048977452	5537.593996188292	855.0
41	1.0	17.42502617345028	428.6500895000782	710.3502585276733	1341.0
42	1.0	15.71134329412402	1540.003912560009	2416.775682587537	1413.0
43	1.0	0.0	N/A	N/A	0.0
44	1.0	17.09275000173457	483.11224222614186	981.1924753999931	1512.0
45	1.0	0.0	N/A	N/A	0.0
46	1.0	0.0	N/A	N/A	0.0
47	1.0	0.0	N/A	N/A	0.0
48	1.0	0.0	N/A	N/A	0.0
49	1.0	16.579527093325147	944.6710482907688	2312.853603600906	1053.0
50	1.0	0.0	N/A	N/A	0.0
51	1.0	16.789640696755978	635.6740049931132	1255.2957206644473	1260.0
52	1.0	0.0	N/A	N/A	0.0
53	1.0	16.437405828381827	1193.403219998293	1615.545980716006	1107.0
54	1.0	16.984075203322707	637.226151616591	976.0179736313995	1296.0
55	1.0	16.65134174849775	585.400424009077	1179.967138867638	1485.0
56	1.0	0.0	N/A	N/A	0.0
57	1.0	0.0	N/A	N/A	0.0
58	1.0	16.409885794842552	1193.403219998293	2315.6553187778113	1116.0
59	1.0	15.93012614839553	1685.4255064346526	2570.3068466796317	1215.0
60	1.0	0.0	N/A	N/A	0.0
61	1.0	16.361679941994446	635.6740049931132	953.087836356739	1494.0
62	1.0	0.0	N/A	N/A	0.0
63	1.0	16.886019066825458	572.5999496987712	1584.4282087333486	1548.0
64	1.0	16.847405261044074	501.0060138078032	821.4484586298082	1593.0
65	1.0	17.221719407577677	572.5999496987712	2321.9006693033893	1359.0
66	1.0	16.700903721457838	1548.9607580556535	1925.5163663149697	1467.0
67	1.0	17.580738594377404	501.0060138078032	814.1141325246438	1197.0
68	1.0	15.635981835816871	1611.602515829424	1965.512812984224	1116.0
69	1.0	11.134255476903052	3782.8145311464887	5864.765742237963	792.0
70	1.0	16.278586481914438	2603.7271362029765	3054.9241716152897	936.0
71	1.0	0.0	N/A	N/A	0.0
72	1.0	15.736807323202406	1112.0367622189176	1380.5647611256966	1305.0
73	1.0	0.0	N/A	N/A	0.0
74	1.0	0.0	N/A	N/A	0.0
75	1.0	17.738908870285844	455.5579774061434	1206.5527442230941	1170.0
76	1.0	17.0536136184824	585.400424009077	907.1722694743787	1269.0
77	1.0	0.0	N/A	N/A	0.0
78	1.0	0.0	N/A	N/A	0.0
