episode	explore_rate	e_return	t5p_first	tTiny_first	total_drug_in
107	1.0	5.466182415182901	3399.5131389171265	N/A	855.0
108	1.0	0.0	N/A	N/A	0.0
109	1.0	8.157435266538132	6287.264519076389	N/A	1224.0
110	1.0	12.467186274394031	856.242819799165	N/A	1404.0
111	1.0	8.162665809467011	4455.081986136987	N/A	1098.0
112	1.0	10.532011437808098	3190.470986982089	7020.550068383728	1278.0
113	1.0	0.0	N/A	N/A	0.0
114	1.0	13.233968347615939	889.5656105030417	4839.967893121859	1503.0
115	1.0	0.0	N/A	N/A	0.0
116	1.0	12.606448161515244	1655.7934691239318	N/A	1323.0
117	1.0	14.377948224371845	1681.5337995889697	4355.791394353548	1458.0
118	1.0	7.164135086910036	604.2944531042266	N/A	1107.0
119	1.0	15.304292983894218	2017.7187249323665	3704.5724908722714	1440.0
120	1.0	7.89926400505448	N/A	N/A	1152.0
121	1.0	11.2101501981213	2700.280992031582	N/A	1341.0
122	1.0	0.0	N/A	N/A	0.0
123	1.0	9.391783625692998	1210.134778894032	N/A	1134.0
124	1.0	5.120733496604369	919.2945539428093	N/A	873.0
125	1.0	12.802826038612562	604.2944531042266	5563.3596355242735	1548.0
126	1.0	9.18775953676092	N/A	N/A	1197.0
127	1.0	16.21244609675403	1123.2660018690328	2387.231453598888	1521.0
128	1.0	10.255213270708714	3760.384626379212	N/A	1269.0
129	1.0	9.387191267418466	3375.244528605116	N/A	1242.0
130	1.0	8.675941613596967	856.242819799165	N/A	1116.0
131	1.0	6.6683778740148725	5588.071556296274	N/A	999.0
132	1.0	10.57338095227074	3730.4584284192683	N/A	1224.0
133	1.0	9.810811821322833	5587.203650854303	6362.0931731478195	1296.0
134	1.0	0.0	N/A	N/A	0.0
135	1.0	13.832882289024	2801.290138054514	5145.009220013714	1512.0
136	1.0	0.0	N/A	N/A	0.0
137	1.0	12.119793011747076	971.80244466122	N/A	1350.0
138	1.0	10.387745258677711	2334.9378487436375	N/A	1287.0
139	1.0	8.37035479916684	4142.08741523446	N/A	1071.0
140	1.0	11.932125175867538	1175.9538036165702	N/A	1341.0
141	1.0	11.305094174769783	3850.7899394144365	N/A	1269.0
142	1.0	9.789011604822182	604.2944531042266	N/A	1206.0
143	1.0	4.961821762301421	2731.077540667358	N/A	819.0
144	1.0	9.653276597432559	1669.9266754608905	N/A	1161.0
145	1.0	10.05317687437508	1553.6388048107115	N/A	1170.0
146	1.0	9.715944757999896	2613.2354186179464	N/A	1242.0
147	1.0	0.0	N/A	N/A	0.0
148	1.0	11.024971409081001	1952.1382553002552	N/A	1260.0
149	1.0	0.0	N/A	N/A	0.0
150	0.9971143117625119	8.020509277312946	N/A	N/A	1116.0
151	0.9942476711109086	9.59334084370008	604.2944531042266	N/A	1170.0
152	0.9913998282380825	0.0	N/A	N/A	0.0
153	0.9885705382192183	0.0	N/A	N/A	0.0
154	0.9857595608853897	5.8056506468045805	6702.731579972689	N/A	936.0
155	0.9829666607012196	10.403518002867806	3794.0085357306357	N/A	1296.0
156	0.9801916066464476	7.184731677012777	N/A	N/A	1026.0
157	0.9774341721012587	7.804176636282219	6202.6638610073105	N/A	1170.0
158	0.9746941347352297	8.55561459074243	2348.139934930834	N/A	1179.0
159	0.9719712763997564	12.652346356486216	2394.9763412226166	N/A	1395.0
160	0.9692653830238316	9.280597505738088	2634.324420531919	N/A	1179.0
161	0.9665762445130502	0.0	N/A	N/A	0.0
162	0.9639036546517235	9.43725478686964	2350.6796773540177	N/A	1107.0
163	0.9612474110079834	0.0	N/A	N/A	0.0
164	0.958607314841775	0.0	N/A	N/A	0.0
165	0.9559831710156261	7.332389004113276	N/A	N/A	1089.0
166	0.9533747879080979	7.399331780916581	3169.7455298194486	N/A	963.0
167	0.9507819773298184	0.0	N/A	N/A	0.0
168	0.9482045544420077	13.462281700053007	2708.908189792972	5830.717554154764	1431.0
169	0.9456423376774074	8.15284121199878	3763.307095889433	N/A	1080.0
170	0.9430951486635275	12.278467984607255	604.2944531042266	1564.0064826722014	1233.0
171	0.9405628121481323	0.0	N/A	N/A	0.0
172	0.9380451559268859	11.363589764664097	2652.7975436921797	N/A	1305.0
173	0.9355420107730815	6.296818372904453	2395.4560939150633	N/A	999.0
174	0.9330532103693868	10.458265243033873	1263.9741045424603	N/A	1251.0
175	0.9305785912415314	13.798412823240149	1175.9538036165702	2410.0019155742516	1530.0
176	0.9281179926938746	12.720846116553021	3720.4329438726945	5919.1604415320735	1548.0
177	0.9256712567467873	14.052516864959959	919.2945539428093	N/A	1422.0
178	0.923238228075788	13.072100709418933	1661.8113460873992	N/A	1485.0
179	0.9208187539523752	11.408948907207986	2665.1106166543295	N/A	1368.0
180	0.9184126841864967	13.412645734852097	604.2944531042266	N/A	1404.0
181	0.9160198710706065	12.675388884183322	604.2944531042266	N/A	1386.0
182	0.9136401693252518	0.0	N/A	N/A	0.0
183	0.9112734360461449	9.839386695563974	919.2945539428093	N/A	1197.0
184	0.9089195306526674	13.049649648004046	1656.2785030598109	N/A	1386.0
185	0.906578314837765	10.888300777041222	2830.924578560631	N/A	1296.0
186	0.9042496525191823	7.383932059633537	2644.2069237218684	N/A	1035.0
187	0.9019334097920013	0.0	N/A	N/A	0.0
188	0.8996294548824371	10.665255481116853	3301.9242720989223	N/A	1251.0
189	0.8973376581028523	11.917356722484048	1911.5320966488976	N/A	1296.0
190	0.8950578918079537	13.602578288365354	2383.466387053604	3859.833176394725	1377.0
191	0.8927900303521317	5.388813886705105	N/A	N/A	900.0
192	0.8905339500479075	10.96881475880228	3746.876071638418	N/A	1323.0
193	0.8882895291254552	7.156665551687381	889.5656105030417	N/A	1008.0
194	0.8860566476931633	0.0	N/A	N/A	0.0
195	0.8838351876992052	0.0	N/A	N/A	0.0
196	0.8816250328940883	8.839198716601896	889.5656105030417	N/A	1143.0
197	0.8794260687941501	11.938978607003406	1393.4456450597397	N/A	1314.0
198	0.8772381826459746	8.951885532294668	3201.380881074129	N/A	1134.0
199	0.8750612633917001	0.0	N/A	N/A	0.0
200	0.8728952016351923	0.0	N/A	N/A	0.0
201	0.8707398896090575	15.711223894819202	1171.9944724276693	1904.0093889486284	1521.0
202	0.8685952211424683	11.097632073078211	5651.542511749525	N/A	1296.0
203	0.8664610916297825	13.872375515270013	1916.3860860703421	N/A	1458.0
204	0.8643373979999269	15.46279478922442	1646.2424832613735	2600.286446475197	1305.0
205	0.8622240386865279	14.625727218408132	1604.5592126679928	N/A	1494.0
206	0.8601209135987635	13.941715256576307	1393.4456450597397	N/A	1476.0
207	0.8580279240929197	8.129712923825405	3500.9357744602607	N/A	1098.0
208	0.8559449729446272	0.0	N/A	N/A	0.0
209	0.853871964321762	15.331082541758077	1527.787034312423	2259.0502334437365	1314.0
210	0.8518088037579885	11.085269079154447	1386.704902456286	N/A	1296.0
211	0.8497553981269298	9.867766376085745	3678.2040472665562	N/A	1224.0
212	0.8477116556169435	11.692802743684599	1236.3925873169167	N/A	1350.0
213	0.8456774857064904	11.487618310427134	856.242819799165	N/A	1377.0
214	0.843652799140076	13.28009598383127	604.2944531042266	N/A	1377.0
215	0.8416375079047503	0.0	N/A	N/A	0.0
216	0.8396315252071517	10.702730979794353	927.7507863874531	N/A	1251.0
217	0.8376347654510764	14.849016811400855	972.8746348810868	1744.2652642370815	1548.0
218	0.8356471442155629	14.467466026604718	1654.136888903032	2720.39434672588	1494.0
219	0.8336685782334751	11.642767536895846	972.8746348810868	N/A	1341.0
220	0.8316989853705705	14.855073854609376	604.2944531042266	N/A	1485.0
221	0.8297382846050426	13.114353169527678	604.2944531042266	2873.2703244212857	1368.0
222	0.8277863960075206	11.786033803417501	4521.615953022204	N/A	1332.0
223	0.8258432407215184	0.0	N/A	N/A	0.0
224	0.8239087409443188	12.799579315529758	1694.7505628008898	N/A	1404.0
225	0.8219828199082804	14.855693698379364	1620.725205567399	N/A	1494.0
226	0.8200654018625585	12.079519511149602	1254.4957778613264	N/A	1377.0
227	0.8181564120552275	10.752748229267304	3783.9609688851865	N/A	1314.0
228	0.8162557767157933	0.0	N/A	N/A	0.0
229	0.8143634230380883	11.982858469743528	604.2944531042266	N/A	1314.0
230	0.8124792791635369	12.80333439679016	1688.2175206312083	7128.144014973098	1476.0
231	0.8106032741647815	0.0	N/A	N/A	0.0
232	0.8087353380296622	0.0	N/A	N/A	0.0
233	0.8068754016455384	8.677345020129922	1987.0163363648817	N/A	1143.0
234	0.805023396783945	7.792392707794027	4131.716455694871	N/A	1107.0
235	0.8031792560855747	12.414704104948346	972.8746348810868	N/A	1323.0
236	0.8013429130455774	14.11829147941669	1393.4456450597397	5991.334787853399	1386.0
237	0.7995143019991693	11.959791799092358	3030.3043741325937	N/A	1368.0
238	0.7976933581075436	9.331394779068175	865.4238014487861	N/A	1179.0
239	0.7958800173440752	13.584321008564714	604.2944531042266	N/A	1404.0
240	0.7940742164808129	11.25917928309611	604.2944531042266	N/A	1287.0
241	0.79227589307525	15.144616700778892	919.2945539428093	3502.024757332155	1539.0
242	0.790484985457369	0.0	N/A	N/A	0.0
243	0.7887014327169518	11.739776044868172	1605.1756112340763	N/A	1341.0
244	0.7869251746911488	0.0	N/A	N/A	0.0
245	0.7851561519523022	12.565519894933876	604.2944531042266	N/A	1395.0
246	0.7833943057960155	0.0	N/A	N/A	0.0
247	0.781639578229465	11.129294018524321	1523.9028032194433	N/A	1251.0
248	0.7798919119599449	10.236801140507549	972.8746348810868	N/A	1287.0
249	0.7781512503836436	11.849715781526164	856.242819799165	N/A	1350.0
250	0.7764175375746432	12.272025682061248	2007.549220473073	N/A	1341.0
251	0.7746907182741372	11.325209164896886	1989.606824999534	N/A	1305.0
252	0.7729707378798634	12.9549583942333	1694.7505628008898	N/A	1395.0
253	0.7712575424357432	11.93570159659512	1584.344193072256	N/A	1269.0
254	0.7695510786217261	11.972055489652483	1563.8371598880526	N/A	1359.0
255	0.7678512937438317	10.059659839784386	2044.2808618087095	N/A	1260.0
256	0.7661581357243867	12.705288623487979	1595.666053388749	N/A	1350.0
257	0.7644715530924511	0.0	N/A	N/A	0.0
258	0.7627914949744294	10.908295313912335	2253.881328340899	N/A	1305.0
259	0.7611179110848633	10.355029728148512	604.2944531042266	N/A	1233.0
260	0.7594507517174003	10.81791650581743	2058.252617410838	N/A	1215.0
261	0.7577899677359359	13.670660789783687	1307.4702167539633	N/A	1386.0
262	0.7561355105659233	12.106229084806204	1648.8497572330505	N/A	1359.0
263	0.7544873321858502	15.104173102822612	604.2944531042266	N/A	1548.0
264	0.7528453851188734	14.412872683348454	972.8746348810868	N/A	1503.0
265	0.7512096224246143	14.51346755596672	604.2944531042266	N/A	1431.0
266	0.749579997691106	15.905369084915867	832.3789776547583	5013.224098520543	1593.0
267	0.7479564650268924	10.817123077258382	604.2944531042266	N/A	1206.0
268	0.7463389790532733	12.024215072834242	3507.3495111198704	N/A	1314.0
269	0.744727494896694	14.524004370184329	889.5656105030417	N/A	1476.0
270	0.7431219681812755	0.0	N/A	N/A	0.0
271	0.7415223550214826	7.9256713543251935	889.5656105030417	N/A	1161.0
272	0.7399286120149252	14.281029766983945	856.242819799165	2994.9029954431016	1485.0
273	0.7383406962352932	13.404135908519587	889.5656105030417	N/A	1431.0
274	0.7367585652254186	12.290374344366434	856.242819799165	N/A	1350.0
275	0.7351821769904635	10.440079962783798	2990.328704793263	N/A	1188.0
276	0.7336114899912327	10.733620893190722	2689.7797515756997	N/A	1233.0
277	0.732046463137605	13.398181878322797	832.3789776547583	N/A	1431.0
278	0.7304870557820837	11.373752759795462	1719.552352535266	N/A	1305.0
279	0.728933227713462	13.398043377675958	2287.79927236488	4157.969076071907	1458.0
280	0.7273849391506013	10.637032889237522	604.2944531042266	N/A	1287.0
281	0.7258421507363202	11.747733749856467	2742.290961690568	N/A	1278.0
282	0.724304823531391	13.085531518827253	1616.9897601893397	N/A	1467.0
283	0.7227729190086436	12.68852635753979	1584.344193072256	N/A	1350.0
284	0.7212463990471711	12.458913104634709	604.2944531042266	N/A	1413.0
285	0.7197252259266382	13.528319632447056	1307.4702167539633	4397.898701492055	1521.0
286	0.718209362321689	12.744173448227917	604.2944531042266	N/A	1413.0
287	0.7166987712964504	14.731187721308173	856.242819799165	N/A	1485.0
288	0.7151934162991334	12.806570157078019	604.2944531042266	N/A	1395.0
289	0.7136932611567252	11.443472129078229	1630.5358008748588	N/A	1278.0
290	0.712198270069774	9.62211726923869	3783.2277199117393	N/A	1233.0
291	0.710708407607263	10.351427400466132	1531.1478338262152	N/A	1260.0
292	0.7092236387015718	11.996668170748189	2349.564860928176	7020.17930331835	1422.0
293	0.707743928643524	12.779734408705766	604.2944531042266	6566.95198551601	1476.0
294	0.7062692430775183	12.464893871980392	2334.4829928130753	N/A	1341.0
295	0.7047995479967426	14.442821324561649	2002.9567536224679	N/A	1503.0
296	0.7033348097384688	15.600953972907332	1693.0928757966378	2654.5129376613218	1224.0
297	0.7018749949794261	10.469784021878594	1188.6869834696083	N/A	1287.0
298	0.7004200707312516	0.0	N/A	N/A	0.0
299	0.6989700043360187	12.404081872253608	604.2944531042266	N/A	1377.0
300	0.6975247634618378	12.521295907069948	1630.5358008748588	N/A	1359.0
301	0.6960843160985306	10.941449030953915	1370.4129097360308	N/A	1278.0
302	0.6946486305533762	15.921627928840342	1581.0364665780805	3788.346365529536	1557.0
303	0.6932176754469275	10.644502631695437	1986.075728199103	N/A	1278.0
304	0.6917914197088955	15.611051168092699	865.4238014487861	N/A	1575.0
305	0.6903698325741012	14.040994829301262	971.80244466122	N/A	1413.0
306	0.6889528835784947	10.749053820996949	4132.508994041895	N/A	1314.0
307	0.687540542555237	9.943110763129798	1268.6955109520604	N/A	1215.0
308	0.6861327796308465	10.841469316516001	3383.5178701881177	N/A	1224.0
309	0.6847295652214085	0.0	N/A	N/A	0.0
310	0.6833308700288437	11.703123583877407	3119.600522771945	5611.725923397542	1314.0
311	0.6819366650372385	11.170263121885327	604.2944531042266	N/A	1341.0
312	0.6805469215092328	14.308344125908885	865.4238014487861	N/A	1476.0
313	0.6791616109824663	13.482131026416228	832.3789776547583	N/A	1467.0
314	0.6777807052660807	14.795669433728905	604.2944531042266	N/A	1512.0
315	0.6764041764372775	12.30223165382817	889.5656105030417	N/A	1368.0
316	0.6750319968379297	12.109331562830562	927.7507863874531	N/A	1368.0
317	0.6736641390712486	9.684461442856962	2004.5500459388666	N/A	1152.0
318	0.6723005759985001	10.028076512960135	4464.8036526659225	N/A	1188.0
319	0.6709412807357753	10.121432249162028	1325.0976186687135	N/A	1224.0
320	0.6695862266508091	14.660915503149516	856.242819799165	3545.1087262885285	1485.0
321	0.6682353873598503	13.021695335349857	919.2945539428093	N/A	1431.0
322	0.6668887367245784	12.208996270686615	856.242819799165	N/A	1341.0
323	0.6655462488490691	9.14560303812261	3533.4163220136384	N/A	1152.0
324	0.6642078980768069	10.46265394979429	919.2945539428093	N/A	1251.0
325	0.6628736589877422	9.274499359488138	604.2944531042266	N/A	1197.0
326	0.6615435063953952	13.923834246728513	865.4238014487861	N/A	1449.0
327	0.6602174153440021	14.45385905009911	604.2944531042266	N/A	1485.0
328	0.6588953611057069	13.121506400761318	604.2944531042266	N/A	1386.0
329	0.6575773191777937	0.0	N/A	N/A	0.0
330	0.6562632652799625	14.587626493866159	856.242819799165	N/A	1476.0
331	0.6549531753516449	9.586630776509564	1664.8005363110492	N/A	1224.0
332	0.6536470255493614	14.214626493285571	604.2944531042266	6399.820628251976	1431.0
333	0.6523447922441168	14.57161977998938	1268.6955109520604	N/A	1476.0
334	0.6510464520188359	12.581261138287372	2735.618800929565	N/A	1341.0
335	0.6497519816658371	13.616820501856845	972.8746348810868	N/A	1440.0
336	0.6484613581843426	12.278480104367697	604.2944531042266	N/A	1359.0
337	0.6471745587780264	12.980273274968324	604.2944531042266	N/A	1368.0
338	0.6458915608525991	12.334959902808361	1948.3896904954665	N/A	1386.0
339	0.6446123420134261	12.390469599279221	1369.070985488201	3449.9773695378317	1323.0
340	0.6433368800631836	14.811112417891216	604.2944531042266	N/A	1512.0
341	0.6420651529995463	11.464795032485465	604.2944531042266	N/A	1287.0
342	0.6407971390129108	13.031370524231944	604.2944531042266	6238.888330347693	1458.0
343	0.6395328164841512	0.0	N/A	N/A	0.0
344	0.6382721639824072	9.921478922940539	1307.4702167539633	N/A	1260.0
345	0.6370151602629046	0.0	N/A	N/A	0.0
346	0.6357617842648076	9.50393382228441	4569.668108234074	N/A	1134.0
347	0.6345120151091004	16.392196472565598	1216.8153245086662	2355.489621952589	1260.0
348	0.6332658320965013	15.448570820194664	1268.6955109520604	N/A	1557.0
349	0.6320232147054056	10.871307715834128	3054.8145406401795	N/A	1305.0
350	0.6307841425898572	11.87030606469708	2342.6580414557407	4472.296631552216	1296.0
351	0.6295485955775502	15.356456676825864	604.2944531042266	N/A	1512.0
352	0.6283165536678587	14.540214174968044	604.2944531042266	N/A	1485.0
353	0.6270879970298935	15.19366776346692	604.2944531042266	N/A	1530.0
354	0.6258629060005871	15.019652026713704	971.80244466122	N/A	1557.0
355	0.624641261082806	14.48673620233556	919.2945539428093	N/A	1467.0
356	0.623423042943488	16.071679434009	604.2944531042266	3209.7235471764398	1638.0
357	0.6222082324118069	12.750298878400336	2362.963489094108	N/A	1404.0
358	0.620996810477362	12.24406104020812	604.2944531042266	N/A	1350.0
359	0.619788758288394	14.037002459806745	2403.2919458116467	N/A	1440.0
360	0.6185840571500233	13.62426291260847	1254.4957778613264	N/A	1458.0
361	0.6173826885225155	10.80260083501815	1258.0261254653979	N/A	1296.0
362	0.6161846340195687	14.604150956803858	604.2944531042266	1355.1818572213917	1458.0
363	0.6149898754066252	12.501266414493893	1268.6955109520604	N/A	1341.0
364	0.6137983945992066	16.391959272404822	865.4238014487861	3112.595219723121	1332.0
365	0.6126101736612706	14.404861132864989	1234.1981058737908	N/A	1476.0
366	0.6114251948035918	14.948632446027792	1325.0976186687135	N/A	1539.0
367	0.6102434403821636	15.211216433000732	604.2944531042266	N/A	1530.0
368	0.6090648928966209	14.302326706351842	604.2944531042266	N/A	1503.0
369	0.6078895349886863	14.503033342710246	604.2944531042266	N/A	1521.0
370	0.6067173494406354	15.723664122850305	604.2944531042266	N/A	1557.0
371	0.6055483191737837	14.097549400795309	927.7507863874531	N/A	1449.0
372	0.6043824272469935	16.815133639265568	1234.1981058737908	2072.7814420240234	1359.0
373	0.6032196568552011	15.664342905140044	856.242819799165	N/A	1539.0
374	0.6020599913279624	12.641392413542006	2377.7237720255043	N/A	1323.0
375	0.6009034141280202	12.781933061879768	889.5656105030417	N/A	1386.0
376	0.5997499088498884	11.931787089481402	2012.8750983090001	3204.5526177095494	1296.0
377	0.5985994592184559	13.082474106120621	2354.840650738156	N/A	1449.0
378	0.5974520490876088	8.631059100580487	5349.546504149459	N/A	1170.0
379	0.5963076624388711	0.0	N/A	N/A	0.0
380	0.595166283380062	13.510031799212102	927.7507863874531	N/A	1413.0
381	0.5940278961439724	13.479220236505851	927.7507863874531	N/A	1404.0
382	0.5928924850870585	11.070376247861235	1285.9299216763095	N/A	1287.0
383	0.5917600346881504	0.0	N/A	N/A	0.0
384	0.5906305295471805	12.466644203853114	1503.082244487192	3406.587089934408	1341.0
385	0.5895039543839263	12.435834134059707	604.2944531042266	N/A	1350.0
386	0.5883802940367698	12.738768781115361	927.7507863874531	N/A	1395.0
387	0.5872595334614741	12.102846378267357	3068.1918200924874	N/A	1350.0
388	0.5861416577299735	0.0	N/A	N/A	0.0
389	0.585026652029182	14.554143171649438	1561.3586141912338	N/A	1458.0
390	0.5839145016598144	0.0	N/A	N/A	0.0
391	0.582805192035224	13.62103759428595	1642.3122050015807	N/A	1431.0
392	0.5816987086802545	11.640398159596714	3502.0216691401874	N/A	1287.0
393	0.5805950372301072	12.570449607775492	604.2944531042266	N/A	1377.0
394	0.579494163429221	0.0	N/A	N/A	0.0
395	0.5783960731301689	14.859639253559822	1585.0596207627084	N/A	1503.0
396	0.5773007522925662	12.162607042461332	889.5656105030417	N/A	1296.0
397	0.5762081869819934	12.864072870663177	604.2944531042266	7126.822693436645	1485.0
398	0.575118363368933	0.0	N/A	N/A	0.0
399	0.5740312677277188	14.137112874884913	604.2944531042266	N/A	1485.0
400	0.572946886435499	0.0	N/A	N/A	0.0
401	0.5718652059712112	13.683408598932314	604.2944531042266	N/A	1458.0
402	0.5707862129145718	12.395901714765365	889.5656105030417	N/A	1422.0
403	0.5697098939450763	14.211321841331372	604.2944531042266	N/A	1539.0
404	0.5686362358410126	13.978316716773058	604.2944531042266	N/A	1458.0
405	0.5675652254784871	15.018768965071997	856.242819799165	3887.9526501856617	1440.0
406	0.5664968498304612	11.068348119961053	1989.606824999534	N/A	1287.0
407	0.5654310959658013	13.144426478980405	1552.9683537176272	N/A	1422.0
408	0.5643679510483395	12.299817658683494	604.2944531042266	N/A	1359.0
409	0.5633074023359458	15.374040809813353	604.2944531042266	N/A	1530.0
410	0.5622494371796121	11.083741732030845	1255.311760112859	N/A	1305.0
411	0.5611940430225466	9.653423120637889	3504.497238325503	N/A	1179.0
412	0.5601412073992802	14.023236114866997	1621.1894560481069	5004.682256091298	1485.0
413	0.5590909179347823	16.129274279565276	1234.8766174343152	6261.920748677059	1557.0
414	0.5580431623435885	13.356819177495971	604.2944531042266	N/A	1440.0
415	0.5569979284289385	13.192736443056553	1494.7752081239241	N/A	1386.0
