episode	explore_rate	e_return	t5p_first	tTiny_first	total_drug_in
0	1.0	8.885444809658669	1600.3710289672392	N/A	1152.0
1	1.0	11.074048829208442	1241.592149091902	N/A	1296.0
2	1.0	0.0	N/A	N/A	0.0
3	1.0	10.84824877256211	1123.2660018690328	N/A	1206.0
4	1.0	8.07120171372675	5285.457065559991	N/A	1125.0
5	1.0	10.137001701867327	3106.5265516838617	N/A	1224.0
6	1.0	10.24035836913841	919.2945539428093	N/A	1233.0
7	1.0	7.197421936164086	1325.0976186687135	N/A	990.0
8	1.0	0.0	N/A	N/A	0.0
9	1.0	11.882426894890163	4469.029839426379	N/A	1314.0
10	1.0	12.507392015037176	1620.0570395860118	N/A	1377.0
11	1.0	13.037640344108715	1543.88159284332	2397.4628210778797	1386.0
12	1.0	6.214680099777015	971.80244466122	N/A	999.0
13	1.0	12.036184065942464	889.5656105030417	6381.541975891363	1314.0
14	1.0	7.240515433121343	3475.398640602896	N/A	1071.0
15	1.0	7.0611726812810085	1971.510888906809	N/A	1035.0
16	1.0	11.745274731627648	2425.751293930236	N/A	1314.0
17	1.0	6.798413250286564	N/A	N/A	1053.0
18	1.0	11.5565743759963	3434.8132066374833	N/A	1314.0
19	1.0	8.193590146961126	5597.993778573706	6375.233675515759	1071.0
20	1.0	11.646327975086907	2713.763885667531	4498.556679020829	1224.0
21	1.0	11.929515342396067	1260.2026370991186	2608.9736207397714	1269.0
22	1.0	11.45482697253075	3671.254513479052	4390.790693877476	1260.0
23	1.0	8.539545860012446	604.2944531042266	N/A	1125.0
24	1.0	14.487215144955432	807.084723335771	N/A	1530.0
25	1.0	11.780423046333064	2055.3651857323043	N/A	1314.0
26	1.0	8.782377689315737	7037.613456398095	N/A	1224.0
27	1.0	10.086691416239841	4826.695004070442	5866.034527964438	1359.0
28	1.0	8.335804449302376	1929.06775180564	N/A	1044.0
29	1.0	5.952988860297159	1218.3918889133251	N/A	936.0
30	1.0	6.541662913303149	4069.989400136371	N/A	945.0
31	1.0	0.0	N/A	N/A	0.0
32	1.0	0.0	N/A	N/A	0.0
33	1.0	12.001152066962467	865.4238014487861	6611.983653407333	1404.0
34	1.0	15.758006840239213	604.2944531042266	N/A	1548.0
35	1.0	0.0	N/A	N/A	0.0
36	1.0	11.356557669485827	3383.192024263174	N/A	1296.0
37	1.0	8.770656714950059	2402.795419110859	N/A	1170.0
38	1.0	13.082412715669523	927.7507863874531	N/A	1476.0
39	1.0	8.493026479703689	3796.5278168423447	4848.226238961828	1098.0
40	1.0	8.275040528459504	1680.9379392332405	N/A	1071.0
41	1.0	10.198142041782104	1643.6673023804872	N/A	1215.0
42	1.0	6.184621502326899	4242.672582678039	N/A	999.0
43	1.0	11.256486501584885	1999.9302197508312	4454.871913306217	1224.0
44	1.0	13.165699368991005	1234.1981058737908	N/A	1359.0
45	1.0	0.0	N/A	N/A	0.0
46	1.0	8.00928782560935	856.242819799165	N/A	1080.0
47	1.0	13.31639215886114	889.5656105030417	N/A	1467.0
48	1.0	7.796477328538855	6673.20652583004	N/A	1125.0
