episode	explore_rate	e_return	t5p_first	tTiny_first	total_drug_in
0	1.0	7.19515169430879	3109.364059520928	N/A	1080.0
1	1.0	10.287039846511957	1642.5153503754016	N/A	1242.0
2	1.0	12.755083097207967	893.8017245739885	N/A	1296.0
3	1.0	7.178179902156398	5914.531481300993	N/A	954.0
4	1.0	10.211753367129418	N/A	N/A	1269.0
5	1.0	11.408480504455019	1261.8028748409135	N/A	1251.0
6	1.0	0.0	N/A	N/A	0.0
7	1.0	6.847468771950558	1215.6565616325322	N/A	927.0
8	1.0	8.835326462521214	5243.760926151818	N/A	1152.0
9	1.0	7.00198442309903	N/A	N/A	1044.0
10	1.0	13.71727615981978	1261.7653743406925	N/A	1404.0
11	1.0	11.72249018385039	1691.8759292993784	N/A	1350.0
12	1.0	8.87570228281801	4941.438869548796	N/A	1179.0
13	1.0	11.52741940330128	3733.2060155327827	7132.095174282066	1422.0
14	1.0	8.34475285946631	2979.379480857067	3828.374449164514	1134.0
15	1.0	7.590549208865175	5672.717155807368	N/A	1098.0
16	1.0	10.219867188212893	893.8017245739885	N/A	1224.0
17	1.0	14.135710082247245	1639.405093072167	N/A	1467.0
18	1.0	6.33654013397068	4929.206052191923	N/A	1026.0
19	1.0	12.093804866598283	2457.0761326407446	3338.4081860729048	1314.0
20	1.0	9.598917556920036	1250.315018345396	N/A	1224.0
21	1.0	0.0	N/A	N/A	0.0
22	1.0	10.76153210104372	4043.0455575175442	7069.8286020260475	1377.0
23	1.0	15.126018645724391	968.8600733851644	3747.8948085056213	1521.0
24	1.0	9.74288240206012	1366.3962978816123	N/A	1224.0
25	1.0	12.13397685390671	4206.347351651444	N/A	1332.0
26	1.0	11.127700630579938	2416.604986107725	N/A	1332.0
27	1.0	4.688589103150262	N/A	N/A	882.0
28	1.0	0.0	N/A	N/A	0.0
29	1.0	10.679256821807073	3184.4937925430463	N/A	1278.0
30	1.0	8.376811723251572	6386.073917563726	N/A	1143.0
31	1.0	14.514292277926485	886.7847554983975	N/A	1530.0
32	1.0	13.103167209833256	601.4228305297689	N/A	1422.0
33	1.0	6.6172930169691755	1722.3226539615966	N/A	1071.0
34	1.0	0.0	N/A	N/A	0.0
35	1.0	16.75935690192604	970.7905226878737	2600.3159551833314	1413.0
36	1.0	10.97559707908424	1245.9626004490574	3994.3800989170372	1296.0
37	1.0	12.390378972661322	1587.431265738002	N/A	1350.0
38	1.0	5.274681647095836	N/A	N/A	900.0
39	1.0	8.42751339947259	5265.89245864728	N/A	1089.0
40	1.0	16.787912362089752	789.5330228812834	1553.7747413055993	1422.0
41	1.0	7.152748849507383	5604.778948536146	6394.822404403176	1089.0
42	1.0	16.111484403785486	1182.3107777027299	2601.057404124261	1485.0
43	1.0	9.806922260906662	4487.624039078379	N/A	1215.0
44	1.0	14.720718602075971	1976.9844036224176	N/A	1494.0
45	1.0	5.750897709276055	1665.785501602977	N/A	810.0
46	1.0	7.887912591425165	5153.693464583749	N/A	1071.0
47	1.0	0.0	N/A	N/A	0.0
48	1.0	7.102710762841054	3149.042378613204	N/A	1035.0
49	1.0	12.485864628302068	1316.2625039380343	N/A	1458.0
50	1.0	9.159057211098458	2445.761300997049	N/A	1143.0
51	1.0	0.0	N/A	N/A	0.0
52	1.0	6.8585483373931515	3399.737920830721	N/A	963.0
