episode	explore_rate	e_return	t5p_first	tTiny_first	total_drug_in
143	1.0	11.3812634631599	4144.444823219916	5345.331004997412	1395.0
144	1.0	10.032796247499071	818.5577687842972	N/A	1287.0
145	1.0	10.297700821670771	4573.021289265426	N/A	1233.0
146	1.0	12.429659324984199	1933.428021533096	5311.917103619611	1512.0
147	1.0	12.837418867951685	2342.467854340247	5306.729504727043	1341.0
148	1.0	7.931989701674257	1991.5395510397009	7089.590893379898	1116.0
149	1.0	13.077395045755786	2660.851266372364	4081.2950140683784	1395.0
150	0.9971143117625119	8.613479029820125	1310.4889445063286	N/A	1143.0
151	0.9942476711109086	9.725782574650923	2614.352199720074	N/A	1278.0
152	0.9913998282380825	8.032824648597042	929.2580436251384	N/A	1089.0
153	0.9885705382192183	12.46230437016839	2427.833673898635	5936.269527219063	1359.0
154	0.9857595608853897	0.0	N/A	N/A	0.0
155	0.9829666607012196	10.138300689868759	903.0791502625343	N/A	1224.0
156	0.9801916066464476	12.88764713084607	1260.6406228274654	N/A	1440.0
157	0.9774341721012587	7.734046696323409	5507.178065323485	6069.16685598928	1053.0
158	0.9746941347352297	7.3294122413290435	4288.0605360913505	N/A	1062.0
159	0.9719712763997564	12.037468898765123	3035.312358021984	N/A	1350.0
160	0.9692653830238316	8.662677528029631	6923.734226932649	N/A	1161.0
161	0.9665762445130502	14.032284420252397	2339.5151347922774	2941.91394134	1278.0
162	0.9639036546517235	13.344355287048828	1282.8674748130493	1955.5492221199524	1440.0
163	0.9612474110079834	0.0	N/A	N/A	0.0
164	0.958607314841775	8.09331251774068	5838.072460267996	6328.451037017764	1134.0
165	0.9559831710156261	12.743253916554913	842.1670203658296	7017.8204530280655	1458.0
166	0.9533747879080979	12.333789342651443	3003.4630469512167	3898.0330354515318	1395.0
167	0.9507819773298184	11.043011529154974	4095.7249990170517	N/A	1287.0
168	0.9482045544420077	12.095585806584516	1625.776618568478	7079.015186999079	1431.0
169	0.9456423376774074	0.0	N/A	N/A	0.0
170	0.9430951486635275	11.86522159859447	3498.221861141551	4227.824509062199	1359.0
171	0.9405628121481323	9.412410713094541	614.3890182726907	N/A	1107.0
172	0.9380451559268859	13.69846762349079	2405.5588426300933	3021.107236247681	1512.0
173	0.9355420107730815	0.0	N/A	N/A	0.0
174	0.9330532103693868	5.780358774850453	6736.403546052592	N/A	954.0
175	0.9305785912415314	6.457739175367157	N/A	N/A	1026.0
176	0.9281179926938746	8.915592232563087	4927.798076901112	N/A	1098.0
177	0.9256712567467873	14.310762418606675	2287.294473501958	2777.750252728889	1206.0
178	0.923238228075788	10.279754987903571	1286.275226647593	N/A	1287.0
179	0.9208187539523752	12.242431948562967	1632.3756051570276	2786.809161354741	1341.0
180	0.9184126841864967	11.055774633881905	2363.5219713338124	5194.965156829246	1224.0
181	0.9160198710706065	8.962647186177106	1243.6325250224875	N/A	1143.0
182	0.9136401693252518	0.0	N/A	N/A	0.0
183	0.9112734360461449	11.413689896311384	2281.0724428023846	N/A	1323.0
184	0.9089195306526674	0.0	N/A	N/A	0.0
185	0.906578314837765	12.732625838129524	2339.1825279981776	3100.1574678583906	1449.0
186	0.9042496525191823	0.0	N/A	N/A	0.0
187	0.9019334097920013	7.99398810204298	N/A	N/A	1116.0
188	0.8996294548824371	12.438043923277501	1243.6325250224875	2051.1152459232544	1341.0
189	0.8973376581028523	12.83440457124376	1587.387675343577	4600.744177802028	1359.0
190	0.8950578918079537	9.715445002814114	1669.7668933091115	N/A	1242.0
191	0.8927900303521317	8.944019166306866	614.3890182726907	N/A	1161.0
192	0.8905339500479075	14.052611051993647	1907.7205804944344	5185.136654090106	1467.0
193	0.8882895291254552	10.317234695872141	3458.02041387614	5995.530888605108	1215.0
194	0.8860566476931633	14.575941065762724	938.3394698036803	N/A	1503.0
195	0.8838351876992052	15.93489937859849	895.8679188148186	3768.9064497550253	1575.0
196	0.8816250328940883	14.654211218145294	1217.789037160185	1732.2285176513633	1548.0
197	0.8794260687941501	12.099548965254693	3125.66773276254	4061.051697074603	1413.0
198	0.8772381826459746	13.445350436109651	982.6234251761108	N/A	1413.0
199	0.8750612633917001	16.313260959975423	614.3890182726907	4095.695965022385	1611.0
200	0.8728952016351923	0.0	N/A	N/A	0.0
201	0.8707398896090575	13.169907958415846	614.3890182726907	1649.7570917952432	1341.0
202	0.8685952211424683	14.822438760704044	1237.2069300666012	2249.7175728909183	1494.0
203	0.8664610916297825	9.351643685381934	2584.9179233898662	7006.404255533852	1260.0
204	0.8643373979999269	9.798604697773769	948.140927604432	N/A	1152.0
205	0.8622240386865279	12.331160710710124	614.3890182726907	1531.5732140664313	1350.0
206	0.8601209135987635	15.385156971382944	1602.4847161822365	5133.206767335477	1557.0
207	0.8580279240929197	11.944224940021824	614.3890182726907	5573.178252439479	1305.0
208	0.8559449729446272	10.348125059262994	4087.4891116639756	5586.179288701604	1206.0
209	0.853871964321762	0.0	N/A	N/A	0.0
210	0.8518088037579885	10.73270052214604	3185.2006460810826	7100.81572000499	1359.0
211	0.8497553981269298	12.753822249358745	3424.7161019932482	6172.128144739254	1458.0
212	0.8477116556169435	15.320125915472289	614.3890182726907	4161.5180404421435	1530.0
213	0.8456774857064904	0.0	N/A	N/A	0.0
214	0.843652799140076	0.0	N/A	N/A	0.0
215	0.8416375079047503	9.041069102393454	6673.223028424087	N/A	1206.0
216	0.8396315252071517	10.618890988640175	3000.7915607618447	N/A	1305.0
217	0.8376347654510764	13.654250636354066	614.3890182726907	2813.7284403210683	1440.0
218	0.8356471442155629	9.356224884015512	3068.0177681700134	N/A	1215.0
219	0.8336685782334751	16.215492160210445	1514.844590702043	2381.0788572320434	1449.0
220	0.8316989853705705	13.904705882183256	614.3890182726907	4802.6148623948075	1314.0
221	0.8297382846050426	0.0	N/A	N/A	0.0
222	0.8277863960075206	7.268109652457883	872.3680515865921	N/A	1089.0
223	0.8258432407215184	12.624314402885497	2210.6152419084374	N/A	1386.0
224	0.8239087409443188	0.0	N/A	N/A	0.0
225	0.8219828199082804	15.293043474275335	984.4271374131531	4154.67990206633	1539.0
226	0.8200654018625585	12.399078953920467	895.8679188148186	2502.3504110782674	1332.0
227	0.8181564120552275	11.630925629683597	3460.7661075097008	4075.6292068605135	1350.0
228	0.8162557767157933	13.220258068806082	865.7269323839099	3667.4671195556243	1404.0
229	0.8143634230380883	0.0	N/A	N/A	0.0
230	0.8124792791635369	13.430931994585166	2089.964185167554	4889.024208843212	1341.0
231	0.8106032741647815	14.802542532099912	1245.252675860596	4147.507083993736	1548.0
232	0.8087353380296622	10.67157038197779	1182.8697853197605	1730.9396645138836	1224.0
233	0.8068754016455384	12.748188531130467	1268.983322929671	7125.810801223427	1458.0
234	0.805023396783945	0.0	N/A	N/A	0.0
235	0.8031792560855747	14.810632510678591	3034.8950217778056	3740.6712730530026	1296.0
236	0.8013429130455774	8.646767897652287	5288.3262365253095	6715.228754267241	1170.0
237	0.7995143019991693	11.711701805811318	1708.773450666753	N/A	1314.0
238	0.7976933581075436	0.0	N/A	N/A	0.0
239	0.7958800173440752	0.0	N/A	N/A	0.0
240	0.7940742164808129	13.704823398449193	1306.3727952377867	5557.888443060646	1458.0
241	0.79227589307525	11.325178746349573	614.3890182726907	N/A	1323.0
242	0.790484985457369	12.419045524356841	903.0791502625343	4552.968101746632	1377.0
243	0.7887014327169518	16.060196081339527	1224.9308832242903	1726.129938488143	1179.0
244	0.7869251746911488	9.48613938077247	6547.270213253387	N/A	1296.0
245	0.7851561519523022	11.952758533581326	2417.2027359774766	6929.769852096357	1449.0
246	0.7833943057960155	13.94583337212674	1893.5999849789678	3527.3693667249977	1296.0
247	0.781639578229465	8.003880473635745	6956.133154245576	N/A	1125.0
248	0.7798919119599449	17.02956900699034	614.3890182726907	1228.524219828759	1413.0
249	0.7781512503836436	10.828482918700386	5600.405081771445	N/A	1278.0
250	0.7764175375746432	17.492296945970136	614.3890182726907	1324.2033388041345	1161.0
251	0.7746907182741372	10.985223920357297	614.3890182726907	N/A	1323.0
252	0.7729707378798634	16.202073501713542	1198.1754196001805	1685.042678109837	1125.0
253	0.7712575424357432	13.671061722591622	803.1459674118762	1289.398641966115	1458.0
254	0.7695510786217261	12.573863206674352	2754.73394682741	5256.073172749584	1368.0
255	0.7678512937438317	14.898460913307023	1308.9039681773622	3748.350811572298	1341.0
256	0.7661581357243867	0.0	N/A	N/A	0.0
257	0.7644715530924511	14.32830905682494	614.3890182726907	6919.202231827191	1566.0
258	0.7627914949744294	16.33366292083207	1266.789038795965	2777.0716885849306	1440.0
259	0.7611179110848633	9.38393998049965	1318.8599154369824	N/A	1179.0
260	0.7594507517174003	15.80593664381423	1284.4944303672526	1950.3037477040264	1332.0
261	0.7577899677359359	15.938284608731035	1286.275226647593	1919.775337081483	1494.0
262	0.7561355105659233	10.926188929031856	872.3680515865921	N/A	1260.0
263	0.7544873321858502	13.547304327615233	1513.0897723520259	3720.6522466869333	1512.0
264	0.7528453851188734	11.570872973502533	2760.4510509355755	6004.1326191063	1440.0
265	0.7512096224246143	10.618116027027606	5328.69128338189	N/A	1242.0
266	0.749579997691106	13.336898291208543	614.3890182726907	5366.732980590199	1539.0
267	0.7479564650268924	17.208849701864814	614.3890182726907	1324.2033388041345	1314.0
268	0.7463389790532733	15.891952805791497	1274.5821230878055	2569.605667588724	1404.0
269	0.744727494896694	14.424182196990229	948.140927604432	5296.694923285302	1413.0
270	0.7431219681812755	0.0	N/A	N/A	0.0
271	0.7415223550214826	0.0	N/A	N/A	0.0
272	0.7399286120149252	0.0	N/A	N/A	0.0
273	0.7383406962352932	13.880740884318252	614.3890182726907	6215.072125019427	1566.0
274	0.7367585652254186	11.127546017593083	1359.4100393347449	N/A	1260.0
275	0.7351821769904635	12.910962928674753	865.7269323839099	N/A	1368.0
276	0.7336114899912327	15.926091413568425	903.0791502625343	2681.477042734309	1287.0
277	0.732046463137605	16.38546079763488	1201.3684813008115	4137.592144616464	1422.0
278	0.7304870557820837	0.0	N/A	N/A	0.0
279	0.728933227713462	11.17275389739903	4033.107513329767	4524.824034841496	1206.0
280	0.7273849391506013	14.057298540988976	3065.277665261806	4095.3890494841903	1152.0
281	0.7258421507363202	12.039701024593246	1848.1439242799488	N/A	1359.0
282	0.724304823531391	0.0	N/A	N/A	0.0
283	0.7227729190086436	0.0	N/A	N/A	0.0
284	0.7212463990471711	13.515103264223912	2461.1396866159866	3675.6009204844213	1404.0
285	0.7197252259266382	8.732542763725764	3506.504142552447	N/A	1071.0
286	0.718209362321689	13.739478512102759	2374.293740142429	3525.3150275821	1485.0
287	0.7166987712964504	11.908758114359749	984.4271374131531	N/A	1350.0
288	0.7151934162991334	17.54631340033035	842.1670203658296	1344.7834411201554	1107.0
289	0.7136932611567252	16.295464870438778	1136.6678491875762	1632.4053395981957	1458.0
290	0.712198270069774	12.62351867176241	3347.4510165302713	3832.771522495285	1323.0
291	0.710708407607263	0.0	N/A	N/A	0.0
292	0.7092236387015718	16.877904188715736	614.3890182726907	1985.2548863094285	1431.0
293	0.707743928643524	16.03111071259383	1209.9515391740208	1716.2834912393203	1404.0
294	0.7062692430775183	14.171846898348115	614.3890182726907	6349.479227152034	1557.0
295	0.7047995479967426	11.958296125031742	895.8679188148186	6920.060090504664	1395.0
296	0.7033348097384688	8.957959132083282	3793.6624859083836	N/A	1143.0
297	0.7018749949794261	14.861810432194266	614.3890182726907	4029.98749599443	1431.0
298	0.7004200707312516	12.884232810777691	1602.4847161822365	2236.514464636253	1503.0
299	0.6989700043360187	0.0	N/A	N/A	0.0
300	0.6975247634618378	13.787158955013949	2640.0313156443913	3127.593814723187	1305.0
301	0.6960843160985306	14.428495265445285	2030.3320071206947	5261.650538044656	1314.0
302	0.6946486305533762	0.0	N/A	N/A	0.0
303	0.6932176754469275	15.276891411539504	614.3890182726907	5343.162164398236	1413.0
304	0.6917914197088955	17.238570071446972	818.5577687842972	2455.212021874873	1125.0
305	0.6903698325741012	13.043222961382412	2688.447468787379	3403.664441112886	1224.0
306	0.6889528835784947	14.061868197083747	1628.3614933450688	4439.135743273423	1503.0
307	0.687540542555237	15.163984931823935	938.3394698036803	3781.6839609132676	1395.0
308	0.6861327796308465	7.741939616978587	1605.8834601098338	N/A	1080.0
309	0.6847295652214085	15.983146940226874	1609.682346146733	2208.8259175687645	1395.0
310	0.6833308700288437	16.854289979386678	818.5577687842972	2808.7023370467964	1197.0
311	0.6819366650372385	10.691788439095975	614.3890182726907	N/A	1233.0
312	0.6805469215092328	14.519806150564122	982.6234251761108	3885.865177510909	1215.0
313	0.6791616109824663	16.88207595825859	614.3890182726907	1324.2033388041345	1170.0
314	0.6777807052660807	15.10845218673491	614.3890182726907	1324.2033388041345	1521.0
315	0.6764041764372775	15.957232543772388	842.1670203658296	3136.4832100399635	1134.0
316	0.6750319968379297	14.482982948318716	1644.2798674458163	3264.450070766981	1467.0
317	0.6736641390712486	15.122325507251846	984.4271374131531	3787.7813829329434	1242.0
318	0.6723005759985001	0.0	N/A	N/A	0.0
319	0.6709412807357753	0.0	N/A	N/A	0.0
320	0.6695862266508091	13.80109474045139	1582.2140049906038	4764.864588987221	1449.0
321	0.6682353873598503	14.039978715980936	1242.8509411874827	1837.7946625820077	1566.0
322	0.6668887367245784	17.49176010459029	614.3890182726907	1324.2033388041345	1161.0
323	0.6655462488490691	0.0	N/A	N/A	0.0
324	0.6642078980768069	0.0	N/A	N/A	0.0
325	0.6628736589877422	15.908487288625771	1522.2629229086915	2009.4567416326158	1260.0
326	0.6615435063953952	17.546359597980626	614.3890182726907	1228.524219828759	1134.0
327	0.6602174153440021	9.550189454443178	4846.098563726278	N/A	1215.0
328	0.6588953611057069	17.094218106649407	614.3890182726907	2590.1927803821327	1287.0
329	0.6575773191777937	14.371224107656337	2363.0209185648105	3014.3535177089	1008.0
330	0.6562632652799625	15.144746013625985	2935.9852333114386	3432.6418701246785	1287.0
331	0.6549531753516449	16.403709489611046	982.6234251761108	1616.7303412359806	1233.0
332	0.6536470255493614	0.0	N/A	N/A	0.0
333	0.6523447922441168	15.939234296053256	614.3890182726907	2464.4877880199683	1170.0
334	0.6510464520188359	10.332276413529197	4123.346741475399	4661.049427468464	1233.0
335	0.6497519816658371	14.419389469699714	2595.319967643855	3802.661817365755	1350.0
336	0.6484613581843426	14.586885356244245	2988.722994092948	3475.679182963133	1620.0
337	0.6471745587780264	15.690432954508138	1625.776618568478	2324.417096337433	1152.0
338	0.6458915608525991	15.941925321778998	1224.9308832242903	1726.129938488143	1233.0
339	0.6446123420134261	14.886155698750626	1198.1754196001805	4782.520130137218	1557.0
340	0.6433368800631836	13.841596208629879	1266.789038795965	6290.689030156074	1548.0
341	0.6420651529995463	10.462433684786262	3517.438292457419	5938.229670051403	1278.0
342	0.6407971390129108	12.030025015631644	1706.2608701186675	6636.037344935085	1422.0
343	0.6395328164841512	17.444181125861707	895.8679188148186	1929.5244303324998	999.0
344	0.6382721639824072	0.0	N/A	N/A	0.0
345	0.6370151602629046	15.510253102689386	3044.658836115208	3659.1718557162267	1395.0
346	0.6357617842648076	17.642855314964923	803.1459674118762	1289.398641966115	945.0
347	0.6345120151091004	16.180913314398612	984.4271374131531	3466.6464464282494	1602.0
348	0.6332658320965013	14.163854245450707	938.3394698036803	3340.346080186025	1431.0
349	0.6320232147054056	14.928667970389027	1988.4961648149144	2589.912795077995	1233.0
350	0.6307841425898572	16.505826649429668	1266.789038795965	3029.1268919596646	1305.0
351	0.6295485955775502	16.049894733198542	2398.5445431984344	3103.1824076907446	1395.0
352	0.6283165536678587	17.894339983477106	614.3890182726907	1588.791476718172	945.0
353	0.6270879970298935	0.0	N/A	N/A	0.0
354	0.6258629060005871	0.0	N/A	N/A	0.0
355	0.624641261082806	17.02470121364681	895.8679188148186	1597.9807169826972	1206.0
356	0.623423042943488	0.0	N/A	N/A	0.0
357	0.6222082324118069	16.288118876430627	1615.369501095327	2203.9034360695837	1197.0
358	0.620996810477362	13.756326718255192	1308.9039681773622	3661.3437434723733	1251.0
359	0.619788758288394	0.0	N/A	N/A	0.0
360	0.6185840571500233	15.60319292883572	614.3890182726907	1228.524219828759	1629.0
361	0.6173826885225155	15.721115449651895	1983.603050545228	2617.172467361777	1395.0
362	0.6161846340195687	17.729646733663685	842.1670203658296	1344.7834411201554	1008.0
363	0.6149898754066252	14.605936216897248	2033.6018675347334	2649.702350017838	1026.0
364	0.6137983945992066	17.472263323986578	842.1670203658296	1847.4883265319493	1143.0
365	0.6126101736612706	0.0	N/A	N/A	0.0
366	0.6114251948035918	16.53346600309717	1379.3344019121791	2016.6292929075576	1386.0
367	0.6102434403821636	0.0	N/A	N/A	0.0
368	0.6090648928966209	16.093529414672865	1224.9308832242903	1726.129938488143	1161.0
369	0.6078895349886863	14.732180168565673	614.3890182726907	1228.524219828759	1620.0
370	0.6067173494406354	14.291878906480015	614.3890182726907	1921.5648737302818	1548.0
371	0.6055483191737837	15.777488531546863	614.3890182726907	4623.1363536870085	1566.0
372	0.6043824272469935	14.539129028954598	614.3890182726907	3757.7883347605853	1323.0
373	0.6032196568552011	16.82688371849864	614.3890182726907	2362.7639307516847	1476.0
374	0.6020599913279624	0.0	N/A	N/A	0.0
375	0.6009034141280202	16.78871475802413	1318.8599154369824	1997.4586203434624	936.0
376	0.5997499088498884	16.689833561353797	872.3680515865921	1557.5483453536892	1260.0
377	0.5985994592184559	17.646359597980627	614.3890182726907	1228.524219828759	1080.0
378	0.5974520490876088	15.901505745126146	1550.487717712341	3174.2485030412954	1368.0
379	0.5963076624388711	15.930961643803176	895.8679188148186	2502.3504110782674	1413.0
380	0.595166283380062	15.323369047333419	1974.1426818281834	3933.4308946105466	1287.0
381	0.5940278961439724	15.310695909900817	1884.8970250708312	2373.1374940106843	1350.0
382	0.5928924850870585	17.66518904560269	614.3890182726907	1649.7570917952432	1053.0
383	0.5917600346881504	12.824554182336577	803.1459674118762	6465.587706734105	1521.0
384	0.5906305295471805	16.890535501979706	872.3680515865921	1382.0716777633927	1152.0
385	0.5895039543839263	17.280951849794967	984.4271374131531	1604.0466734941376	1125.0
386	0.5883802940367698	16.190553674878203	1622.5131388783338	2767.8534976934293	1305.0
387	0.5872595334614741	0.0	N/A	N/A	0.0
388	0.5861416577299735	12.172064968603637	2266.5923973393665	3825.358660904328	1359.0
389	0.585026652029182	0.0	N/A	N/A	0.0
390	0.5839145016598144	16.245534577892045	1364.0783321128622	3365.444385489806	1395.0
391	0.582805192035224	17.746359597980625	614.3890182726907	1228.524219828759	1026.0
392	0.5816987086802545	16.715961599767784	865.7269323839099	1567.540434819836	1548.0
393	0.5805950372301072	17.091277108921876	614.3890182726907	1531.5732140664313	1377.0
394	0.579494163429221	15.593694986219296	2071.054743821457	2698.118887592608	1134.0
395	0.5783960731301689	12.903367147949577	2021.3385455629063	6707.341787465198	1521.0
396	0.5773007522925662	0.0	N/A	N/A	0.0
397	0.5762081869819934	13.763428109460742	614.3890182726907	5645.893304768163	1494.0
