alpha_EZ	alpha_ZE	eqE	eqZ	eqEZ
-0.058260835334409365	-0.05419266152056678	stable	stable	unstable
-0.058260835334409365	-0.05527651475097812	stable	stable	unstable
-0.058260835334409365	-0.05636036798138946	stable	stable	unstable
-0.058260835334409365	-0.057444221211800796	stable	stable	unstable
-0.058260835334409365	-0.058528074442212134	stable	stable	unstable
-0.058260835334409365	-0.05961192767262347	stable	stable	unstable
-0.058260835334409365	-0.06069578090303481	stable	stable	unstable
-0.058260835334409365	-0.06177963413344615	stable	stable	unstable
-0.058260835334409365	-0.0628634873638575	stable	stable	unstable
-0.058260835334409365	-0.06394734059426882	stable	stable	unstable
-0.058260835334409365	-0.06503119382468017	stable	stable	unstable
-0.058260835334409365	-0.0661150470550915	stable	stable	unstable
-0.058260835334409365	-0.06719890028550285	stable	stable	unstable
-0.058260835334409365	-0.06828275351591417	stable	stable	unstable
-0.058260835334409365	-0.06936660674632553	stable	stable	unstable
-0.058260835334409365	-0.07045045997673685	stable	stable	unstable
-0.058260835334409365	-0.0715343132071482	stable	stable	unstable
-0.058260835334409365	-0.07261816643755953	stable	stable	unstable
-0.058260835334409365	-0.07370201966797088	stable	stable	unstable
-0.058260835334409365	-0.0747858728983822	stable	stable	unstable
-0.058260835334409365	-0.07586972612879356	stable	stable	unstable
-0.058260835334409365	-0.07695357935920488	stable	stable	unstable
-0.058260835334409365	-0.07803743258961623	stable	stable	unstable
-0.058260835334409365	-0.07912128582002756	stable	stable	unstable
-0.058260835334409365	-0.08020513905043891	stable	stable	unstable
-0.058260835334409365	-0.05310880829015544	stable	stable	unbounded
-0.058260835334409365	-0.0520249550597441	unstable	stable	unbounded
-0.058260835334409365	-0.05094110182933277	unstable	stable	unbounded
-0.058260835334409365	-0.04985724859892143	unstable	stable	unbounded
-0.058260835334409365	-0.0487733953685101	unstable	stable	unbounded
-0.058260835334409365	-0.04768954213809876	unstable	stable	unbounded
-0.058260835334409365	-0.04660568890768743	unstable	stable	unbounded
-0.058260835334409365	-0.04552183567727609	unstable	stable	unbounded
-0.058260835334409365	-0.044437982446864754	unstable	stable	unbounded
-0.058260835334409365	-0.04335412921645342	unstable	stable	unbounded
-0.058260835334409365	-0.04227027598604209	unstable	stable	unbounded
-0.058260835334409365	-0.04118642275563075	unstable	stable	unbounded
-0.058260835334409365	-0.040102569525219414	unstable	stable	unbounded
-0.058260835334409365	-0.03901871629480808	unstable	stable	unbounded
-0.058260835334409365	-0.037934863064396744	unstable	stable	unbounded
-0.058260835334409365	-0.03685100983398541	unstable	stable	unstable
-0.058260835334409365	-0.035767156603574074	unstable	stable	unstable
-0.058260835334409365	-0.034683303373162735	unstable	stable	unstable
-0.058260835334409365	-0.033599450142751404	unstable	stable	unstable
-0.058260835334409365	-0.03251559691234007	unstable	stable	unstable
-0.058260835334409365	-0.031431743681928734	unstable	stable	unstable
-0.058260835334409365	-0.030347890451517395	unstable	stable	unstable
-0.058260835334409365	-0.02926403722110606	unstable	stable	unstable
-0.058260835334409365	-0.028180183990694725	unstable	stable	unstable
-0.058260835334409365	-0.02709633076028339	unstable	stable	unstable
-0.058260835334409365	-0.026012477529872055	unstable	stable	unstable
-0.058260835334409365	-0.02492862429946072	unstable	stable	unstable
-0.058260835334409365	-0.023844771069049385	unstable	stable	unstable
-0.058260835334409365	-0.022760917838638046	unstable	stable	unstable
-0.058260835334409365	-0.021677064608226715	unstable	stable	unstable
-0.058260835334409365	-0.020593211377815376	unstable	stable	unstable
-0.058260835334409365	-0.019509358147404045	unstable	stable	unstable
-0.058260835334409365	-0.018425504916992706	unstable	stable	unstable
-0.058260835334409365	-0.017341651686581368	unstable	stable	unstable
-0.058260835334409365	-0.016257798456170036	unstable	stable	unstable
-0.058260835334409365	-0.015173945225758698	unstable	stable	unstable
-0.058260835334409365	-0.014090091995347366	unstable	stable	unstable
-0.058260835334409365	-0.013006238764936028	unstable	stable	unstable
-0.058260835334409365	-0.011922385534524696	unstable	stable	unstable
-0.058260835334409365	-0.010838532304113357	unstable	stable	unstable
-0.058260835334409365	-0.009754679073702026	unstable	stable	unstable
-0.058260835334409365	-0.008670825843290687	unstable	stable	unstable
-0.058260835334409365	-0.007586972612879349	unstable	stable	unstable
-0.058260835334409365	-0.006503119382468017	unstable	stable	unstable
-0.058260835334409365	-0.005419266152056679	unstable	stable	unstable
-0.058260835334409365	-0.004335412921645347	unstable	stable	unstable
-0.058260835334409365	-0.0032515596912340086	unstable	stable	unstable
-0.058260835334409365	-0.002167706460822677	unstable	stable	unstable
-0.058260835334409365	-0.0010838532304113385	unstable	stable	unstable
-0.058260835334409365	0.0	unstable	stable	unstable
-0.058260835334409365	0.0010838532304113385	unstable	stable	unstable
-0.058260835334409365	0.002167706460822677	unstable	stable	unstable
-0.058260835334409365	0.0032515596912340156	unstable	stable	unstable
-0.058260835334409365	0.004335412921645354	unstable	stable	unstable
-0.058260835334409365	0.005419266152056693	unstable	stable	unstable
-0.058260835334409365	0.006503119382468031	unstable	stable	unstable
-0.058260835334409365	0.00758697261287937	unstable	stable	unstable
-0.058260835334409365	0.008670825843290708	unstable	stable	unstable
-0.058260835334409365	0.009754679073702047	unstable	stable	unstable
-0.058260835334409365	0.010838532304113385	unstable	stable	unstable
-0.058260835334409365	0.011922385534524724	unstable	stable	unstable
-0.058260835334409365	0.013006238764936062	unstable	stable	unstable
-0.058260835334409365	0.0140900919953474	unstable	stable	unstable
-0.058260835334409365	0.01517394522575874	unstable	stable	unstable
-0.058260835334409365	0.016257798456170078	unstable	stable	unstable
-0.058260835334409365	0.017341651686581416	unstable	stable	unstable
-0.058260835334409365	0.018425504916992755	unstable	stable	unstable
-0.058260835334409365	0.019509358147404093	unstable	stable	unstable
-0.058260835334409365	0.020593211377815432	unstable	stable	unstable
-0.058260835334409365	0.02167706460822677	unstable	stable	unstable
-0.058260835334409365	0.02276091783863811	unstable	stable	unstable
-0.058260835334409365	0.023844771069049447	unstable	stable	unstable
-0.058260835334409365	0.024928624299460786	unstable	stable	unstable
-0.058260835334409365	0.026012477529872124	unstable	stable	unstable
-0.058260835334409365	0.027096330760283463	unstable	stable	unstable
-0.059093132982043786	-0.05419266152056678	stable	stable	unstable
-0.059093132982043786	-0.05527651475097812	stable	stable	unstable
-0.059093132982043786	-0.05636036798138946	stable	stable	unstable
-0.059093132982043786	-0.057444221211800796	stable	stable	unstable
-0.059093132982043786	-0.058528074442212134	stable	stable	unstable
-0.059093132982043786	-0.05961192767262347	stable	stable	unstable
-0.059093132982043786	-0.06069578090303481	stable	stable	unstable
-0.059093132982043786	-0.06177963413344615	stable	stable	unstable
-0.059093132982043786	-0.0628634873638575	stable	stable	unstable
-0.059093132982043786	-0.06394734059426882	stable	stable	unstable
-0.059093132982043786	-0.06503119382468017	stable	stable	unstable
-0.059093132982043786	-0.0661150470550915	stable	stable	unstable
-0.059093132982043786	-0.06719890028550285	stable	stable	unstable
-0.059093132982043786	-0.06828275351591417	stable	stable	unstable
-0.059093132982043786	-0.06936660674632553	stable	stable	unstable
-0.059093132982043786	-0.07045045997673685	stable	stable	unstable
-0.059093132982043786	-0.0715343132071482	stable	stable	unstable
-0.059093132982043786	-0.07261816643755953	stable	stable	unstable
-0.059093132982043786	-0.07370201966797088	stable	stable	unstable
-0.059093132982043786	-0.0747858728983822	stable	stable	unstable
-0.059093132982043786	-0.07586972612879356	stable	stable	unstable
-0.059093132982043786	-0.07695357935920488	stable	stable	unstable
-0.059093132982043786	-0.07803743258961623	stable	stable	unstable
-0.059093132982043786	-0.07912128582002756	stable	stable	unstable
-0.059093132982043786	-0.08020513905043891	stable	stable	unstable
-0.059093132982043786	-0.05310880829015544	stable	stable	unbounded
-0.059093132982043786	-0.0520249550597441	unstable	stable	unbounded
-0.059093132982043786	-0.05094110182933277	unstable	stable	unbounded
-0.059093132982043786	-0.04985724859892143	unstable	stable	unbounded
-0.059093132982043786	-0.0487733953685101	unstable	stable	unbounded
-0.059093132982043786	-0.04768954213809876	unstable	stable	unbounded
-0.059093132982043786	-0.04660568890768743	unstable	stable	unbounded
-0.059093132982043786	-0.04552183567727609	unstable	stable	unbounded
-0.059093132982043786	-0.044437982446864754	unstable	stable	unbounded
-0.059093132982043786	-0.04335412921645342	unstable	stable	unbounded
-0.059093132982043786	-0.04227027598604209	unstable	stable	unbounded
-0.059093132982043786	-0.04118642275563075	unstable	stable	unbounded
-0.059093132982043786	-0.040102569525219414	unstable	stable	unbounded
-0.059093132982043786	-0.03901871629480808	unstable	stable	unbounded
-0.059093132982043786	-0.037934863064396744	unstable	stable	unbounded
-0.059093132982043786	-0.03685100983398541	unstable	stable	unbounded
-0.059093132982043786	-0.035767156603574074	unstable	stable	unstable
-0.059093132982043786	-0.034683303373162735	unstable	stable	unstable
-0.059093132982043786	-0.033599450142751404	unstable	stable	unstable
-0.059093132982043786	-0.03251559691234007	unstable	stable	unstable
-0.059093132982043786	-0.031431743681928734	unstable	stable	unstable
-0.059093132982043786	-0.030347890451517395	unstable	stable	unstable
-0.059093132982043786	-0.02926403722110606	unstable	stable	unstable
-0.059093132982043786	-0.028180183990694725	unstable	stable	unstable
-0.059093132982043786	-0.02709633076028339	unstable	stable	unstable
-0.059093132982043786	-0.026012477529872055	unstable	stable	unstable
-0.059093132982043786	-0.02492862429946072	unstable	stable	unstable
-0.059093132982043786	-0.023844771069049385	unstable	stable	unstable
-0.059093132982043786	-0.022760917838638046	unstable	stable	unstable
-0.059093132982043786	-0.021677064608226715	unstable	stable	unstable
-0.059093132982043786	-0.020593211377815376	unstable	stable	unstable
-0.059093132982043786	-0.019509358147404045	unstable	stable	unstable
-0.059093132982043786	-0.018425504916992706	unstable	stable	unstable
-0.059093132982043786	-0.017341651686581368	unstable	stable	unstable
-0.059093132982043786	-0.016257798456170036	unstable	stable	unstable
-0.059093132982043786	-0.015173945225758698	unstable	stable	unstable
-0.059093132982043786	-0.014090091995347366	unstable	stable	unstable
-0.059093132982043786	-0.013006238764936028	unstable	stable	unstable
-0.059093132982043786	-0.011922385534524696	unstable	stable	unstable
-0.059093132982043786	-0.010838532304113357	unstable	stable	unstable
-0.059093132982043786	-0.009754679073702026	unstable	stable	unstable
-0.059093132982043786	-0.008670825843290687	unstable	stable	unstable
-0.059093132982043786	-0.007586972612879349	unstable	stable	unstable
-0.059093132982043786	-0.006503119382468017	unstable	stable	unstable
-0.059093132982043786	-0.005419266152056679	unstable	stable	unstable
-0.059093132982043786	-0.004335412921645347	unstable	stable	unstable
-0.059093132982043786	-0.0032515596912340086	unstable	stable	unstable
-0.059093132982043786	-0.002167706460822677	unstable	stable	unstable
-0.059093132982043786	-0.0010838532304113385	unstable	stable	unstable
-0.059093132982043786	0.0	unstable	stable	unstable
-0.059093132982043786	0.0010838532304113385	unstable	stable	unstable
-0.059093132982043786	0.002167706460822677	unstable	stable	unstable
-0.059093132982043786	0.0032515596912340156	unstable	stable	unstable
-0.059093132982043786	0.004335412921645354	unstable	stable	unstable
-0.059093132982043786	0.005419266152056693	unstable	stable	unstable
-0.059093132982043786	0.006503119382468031	unstable	stable	unstable
-0.059093132982043786	0.00758697261287937	unstable	stable	unstable
-0.059093132982043786	0.008670825843290708	unstable	stable	unstable
-0.059093132982043786	0.009754679073702047	unstable	stable	unstable
-0.059093132982043786	0.010838532304113385	unstable	stable	unstable
-0.059093132982043786	0.011922385534524724	unstable	stable	unstable
-0.059093132982043786	0.013006238764936062	unstable	stable	unstable
-0.059093132982043786	0.0140900919953474	unstable	stable	unstable
-0.059093132982043786	0.01517394522575874	unstable	stable	unstable
-0.059093132982043786	0.016257798456170078	unstable	stable	unstable
-0.059093132982043786	0.017341651686581416	unstable	stable	unstable
-0.059093132982043786	0.018425504916992755	unstable	stable	unstable
-0.059093132982043786	0.019509358147404093	unstable	stable	unstable
-0.059093132982043786	0.020593211377815432	unstable	stable	unstable
-0.059093132982043786	0.02167706460822677	unstable	stable	unstable
-0.059093132982043786	0.02276091783863811	unstable	stable	unstable
-0.059093132982043786	0.023844771069049447	unstable	stable	unstable
-0.059093132982043786	0.024928624299460786	unstable	stable	unstable
-0.059093132982043786	0.026012477529872124	unstable	stable	unstable
-0.059093132982043786	0.027096330760283463	unstable	stable	unstable
-0.05992543062967821	-0.05419266152056678	stable	stable	unstable
-0.05992543062967821	-0.05527651475097812	stable	stable	unstable
-0.05992543062967821	-0.05636036798138946	stable	stable	unstable
-0.05992543062967821	-0.057444221211800796	stable	stable	unstable
-0.05992543062967821	-0.058528074442212134	stable	stable	unstable
-0.05992543062967821	-0.05961192767262347	stable	stable	unstable
-0.05992543062967821	-0.06069578090303481	stable	stable	unstable
-0.05992543062967821	-0.06177963413344615	stable	stable	unstable
-0.05992543062967821	-0.0628634873638575	stable	stable	unstable
-0.05992543062967821	-0.06394734059426882	stable	stable	unstable
-0.05992543062967821	-0.06503119382468017	stable	stable	unstable
-0.05992543062967821	-0.0661150470550915	stable	stable	unstable
-0.05992543062967821	-0.06719890028550285	stable	stable	unstable
-0.05992543062967821	-0.06828275351591417	stable	stable	unstable
-0.05992543062967821	-0.06936660674632553	stable	stable	unstable
-0.05992543062967821	-0.07045045997673685	stable	stable	unstable
-0.05992543062967821	-0.0715343132071482	stable	stable	unstable
-0.05992543062967821	-0.07261816643755953	stable	stable	unstable
-0.05992543062967821	-0.07370201966797088	stable	stable	unstable
-0.05992543062967821	-0.0747858728983822	stable	stable	unstable
-0.05992543062967821	-0.07586972612879356	stable	stable	unstable
-0.05992543062967821	-0.07695357935920488	stable	stable	unstable
-0.05992543062967821	-0.07803743258961623	stable	stable	unstable
-0.05992543062967821	-0.07912128582002756	stable	stable	unstable
-0.05992543062967821	-0.08020513905043891	stable	stable	unstable
-0.05992543062967821	-0.05310880829015544	stable	stable	unbounded
-0.05992543062967821	-0.0520249550597441	unstable	stable	unbounded
-0.05992543062967821	-0.05094110182933277	unstable	stable	unbounded
-0.05992543062967821	-0.04985724859892143	unstable	stable	unbounded
-0.05992543062967821	-0.0487733953685101	unstable	stable	unbounded
-0.05992543062967821	-0.04768954213809876	unstable	stable	unbounded
-0.05992543062967821	-0.04660568890768743	unstable	stable	unbounded
-0.05992543062967821	-0.04552183567727609	unstable	stable	unbounded
-0.05992543062967821	-0.044437982446864754	unstable	stable	unbounded
-0.05992543062967821	-0.04335412921645342	unstable	stable	unbounded
-0.05992543062967821	-0.04227027598604209	unstable	stable	unbounded
-0.05992543062967821	-0.04118642275563075	unstable	stable	unbounded
-0.05992543062967821	-0.040102569525219414	unstable	stable	unbounded
-0.05992543062967821	-0.03901871629480808	unstable	stable	unbounded
-0.05992543062967821	-0.037934863064396744	unstable	stable	unbounded
-0.05992543062967821	-0.03685100983398541	unstable	stable	unbounded
-0.05992543062967821	-0.035767156603574074	unstable	stable	unstable
-0.05992543062967821	-0.034683303373162735	unstable	stable	unstable
-0.05992543062967821	-0.033599450142751404	unstable	stable	unstable
-0.05992543062967821	-0.03251559691234007	unstable	stable	unstable
-0.05992543062967821	-0.031431743681928734	unstable	stable	unstable
-0.05992543062967821	-0.030347890451517395	unstable	stable	unstable
-0.05992543062967821	-0.02926403722110606	unstable	stable	unstable
-0.05992543062967821	-0.028180183990694725	unstable	stable	unstable
-0.05992543062967821	-0.02709633076028339	unstable	stable	unstable
-0.05992543062967821	-0.026012477529872055	unstable	stable	unstable
-0.05992543062967821	-0.02492862429946072	unstable	stable	unstable
-0.05992543062967821	-0.023844771069049385	unstable	stable	unstable
-0.05992543062967821	-0.022760917838638046	unstable	stable	unstable
-0.05992543062967821	-0.021677064608226715	unstable	stable	unstable
-0.05992543062967821	-0.020593211377815376	unstable	stable	unstable
-0.05992543062967821	-0.019509358147404045	unstable	stable	unstable
-0.05992543062967821	-0.018425504916992706	unstable	stable	unstable
-0.05992543062967821	-0.017341651686581368	unstable	stable	unstable
-0.05992543062967821	-0.016257798456170036	unstable	stable	unstable
-0.05992543062967821	-0.015173945225758698	unstable	stable	unstable
-0.05992543062967821	-0.014090091995347366	unstable	stable	unstable
-0.05992543062967821	-0.013006238764936028	unstable	stable	unstable
-0.05992543062967821	-0.011922385534524696	unstable	stable	unstable
-0.05992543062967821	-0.010838532304113357	unstable	stable	unstable
-0.05992543062967821	-0.009754679073702026	unstable	stable	unstable
-0.05992543062967821	-0.008670825843290687	unstable	stable	unstable
-0.05992543062967821	-0.007586972612879349	unstable	stable	unstable
-0.05992543062967821	-0.006503119382468017	unstable	stable	unstable
-0.05992543062967821	-0.005419266152056679	unstable	stable	unstable
-0.05992543062967821	-0.004335412921645347	unstable	stable	unstable
-0.05992543062967821	-0.0032515596912340086	unstable	stable	unstable
-0.05992543062967821	-0.002167706460822677	unstable	stable	unstable
-0.05992543062967821	-0.0010838532304113385	unstable	stable	unstable
-0.05992543062967821	0.0	unstable	stable	unstable
-0.05992543062967821	0.0010838532304113385	unstable	stable	unstable
-0.05992543062967821	0.002167706460822677	unstable	stable	unstable
-0.05992543062967821	0.0032515596912340156	unstable	stable	unstable
-0.05992543062967821	0.004335412921645354	unstable	stable	unstable
-0.05992543062967821	0.005419266152056693	unstable	stable	unstable
-0.05992543062967821	0.006503119382468031	unstable	stable	unstable
-0.05992543062967821	0.00758697261287937	unstable	stable	unstable
-0.05992543062967821	0.008670825843290708	unstable	stable	unstable
-0.05992543062967821	0.009754679073702047	unstable	stable	unstable
-0.05992543062967821	0.010838532304113385	unstable	stable	unstable
-0.05992543062967821	0.011922385534524724	unstable	stable	unstable
-0.05992543062967821	0.013006238764936062	unstable	stable	unstable
-0.05992543062967821	0.0140900919953474	unstable	stable	unstable
-0.05992543062967821	0.01517394522575874	unstable	stable	unstable
-0.05992543062967821	0.016257798456170078	unstable	stable	unstable
-0.05992543062967821	0.017341651686581416	unstable	stable	unstable
-0.05992543062967821	0.018425504916992755	unstable	stable	unstable
-0.05992543062967821	0.019509358147404093	unstable	stable	unstable
-0.05992543062967821	0.020593211377815432	unstable	stable	unstable
-0.05992543062967821	0.02167706460822677	unstable	stable	unstable
-0.05992543062967821	0.02276091783863811	unstable	stable	unstable
-0.05992543062967821	0.023844771069049447	unstable	stable	unstable
-0.05992543062967821	0.024928624299460786	unstable	stable	unstable
-0.05992543062967821	0.026012477529872124	unstable	stable	unstable
-0.05992543062967821	0.027096330760283463	unstable	stable	unstable
-0.06075772827731263	-0.05419266152056678	stable	stable	unstable
-0.06075772827731263	-0.05527651475097812	stable	stable	unstable
-0.06075772827731263	-0.05636036798138946	stable	stable	unstable
-0.06075772827731263	-0.057444221211800796	stable	stable	unstable
-0.06075772827731263	-0.058528074442212134	stable	stable	unstable
-0.06075772827731263	-0.05961192767262347	stable	stable	unstable
-0.06075772827731263	-0.06069578090303481	stable	stable	unstable
-0.06075772827731263	-0.06177963413344615	stable	stable	unstable
-0.06075772827731263	-0.0628634873638575	stable	stable	unstable
-0.06075772827731263	-0.06394734059426882	stable	stable	unstable
-0.06075772827731263	-0.06503119382468017	stable	stable	unstable
-0.06075772827731263	-0.0661150470550915	stable	stable	unstable
-0.06075772827731263	-0.06719890028550285	stable	stable	unstable
-0.06075772827731263	-0.06828275351591417	stable	stable	unstable
-0.06075772827731263	-0.06936660674632553	stable	stable	unstable
-0.06075772827731263	-0.07045045997673685	stable	stable	unstable
-0.06075772827731263	-0.0715343132071482	stable	stable	unstable
-0.06075772827731263	-0.07261816643755953	stable	stable	unstable
-0.06075772827731263	-0.07370201966797088	stable	stable	unstable
-0.06075772827731263	-0.0747858728983822	stable	stable	unstable
-0.06075772827731263	-0.07586972612879356	stable	stable	unstable
-0.06075772827731263	-0.07695357935920488	stable	stable	unstable
-0.06075772827731263	-0.07803743258961623	stable	stable	unstable
-0.06075772827731263	-0.07912128582002756	stable	stable	unstable
-0.06075772827731263	-0.08020513905043891	stable	stable	unstable
-0.06075772827731263	-0.05310880829015544	stable	stable	unbounded
-0.06075772827731263	-0.0520249550597441	unstable	stable	unbounded
-0.06075772827731263	-0.05094110182933277	unstable	stable	unbounded
-0.06075772827731263	-0.04985724859892143	unstable	stable	unbounded
-0.06075772827731263	-0.0487733953685101	unstable	stable	unbounded
-0.06075772827731263	-0.04768954213809876	unstable	stable	unbounded
-0.06075772827731263	-0.04660568890768743	unstable	stable	unbounded
-0.06075772827731263	-0.04552183567727609	unstable	stable	unbounded
-0.06075772827731263	-0.044437982446864754	unstable	stable	unbounded
-0.06075772827731263	-0.04335412921645342	unstable	stable	unbounded
-0.06075772827731263	-0.04227027598604209	unstable	stable	unbounded
-0.06075772827731263	-0.04118642275563075	unstable	stable	unbounded
-0.06075772827731263	-0.040102569525219414	unstable	stable	unbounded
-0.06075772827731263	-0.03901871629480808	unstable	stable	unbounded
-0.06075772827731263	-0.037934863064396744	unstable	stable	unbounded
-0.06075772827731263	-0.03685100983398541	unstable	stable	unbounded
-0.06075772827731263	-0.035767156603574074	unstable	stable	unbounded
-0.06075772827731263	-0.034683303373162735	unstable	stable	unstable
-0.06075772827731263	-0.033599450142751404	unstable	stable	unstable
-0.06075772827731263	-0.03251559691234007	unstable	stable	unstable
-0.06075772827731263	-0.031431743681928734	unstable	stable	unstable
-0.06075772827731263	-0.030347890451517395	unstable	stable	unstable
-0.06075772827731263	-0.02926403722110606	unstable	stable	unstable
-0.06075772827731263	-0.028180183990694725	unstable	stable	unstable
-0.06075772827731263	-0.02709633076028339	unstable	stable	unstable
-0.06075772827731263	-0.026012477529872055	unstable	stable	unstable
-0.06075772827731263	-0.02492862429946072	unstable	stable	unstable
-0.06075772827731263	-0.023844771069049385	unstable	stable	unstable
-0.06075772827731263	-0.022760917838638046	unstable	stable	unstable
-0.06075772827731263	-0.021677064608226715	unstable	stable	unstable
-0.06075772827731263	-0.020593211377815376	unstable	stable	unstable
-0.06075772827731263	-0.019509358147404045	unstable	stable	unstable
-0.06075772827731263	-0.018425504916992706	unstable	stable	unstable
-0.06075772827731263	-0.017341651686581368	unstable	stable	unstable
-0.06075772827731263	-0.016257798456170036	unstable	stable	unstable
-0.06075772827731263	-0.015173945225758698	unstable	stable	unstable
-0.06075772827731263	-0.014090091995347366	unstable	stable	unstable
-0.06075772827731263	-0.013006238764936028	unstable	stable	unstable
-0.06075772827731263	-0.011922385534524696	unstable	stable	unstable
-0.06075772827731263	-0.010838532304113357	unstable	stable	unstable
-0.06075772827731263	-0.009754679073702026	unstable	stable	unstable
-0.06075772827731263	-0.008670825843290687	unstable	stable	unstable
-0.06075772827731263	-0.007586972612879349	unstable	stable	unstable
-0.06075772827731263	-0.006503119382468017	unstable	stable	unstable
-0.06075772827731263	-0.005419266152056679	unstable	stable	unstable
-0.06075772827731263	-0.004335412921645347	unstable	stable	unstable
-0.06075772827731263	-0.0032515596912340086	unstable	stable	unstable
-0.06075772827731263	-0.002167706460822677	unstable	stable	unstable
-0.06075772827731263	-0.0010838532304113385	unstable	stable	unstable
-0.06075772827731263	0.0	unstable	stable	unstable
-0.06075772827731263	0.0010838532304113385	unstable	stable	unstable
-0.06075772827731263	0.002167706460822677	unstable	stable	unstable
-0.06075772827731263	0.0032515596912340156	unstable	stable	unstable
-0.06075772827731263	0.004335412921645354	unstable	stable	unstable
-0.06075772827731263	0.005419266152056693	unstable	stable	unstable
-0.06075772827731263	0.006503119382468031	unstable	stable	unstable
-0.06075772827731263	0.00758697261287937	unstable	stable	unstable
-0.06075772827731263	0.008670825843290708	unstable	stable	unstable
-0.06075772827731263	0.009754679073702047	unstable	stable	unstable
-0.06075772827731263	0.010838532304113385	unstable	stable	unstable
-0.06075772827731263	0.011922385534524724	unstable	stable	unstable
-0.06075772827731263	0.013006238764936062	unstable	stable	unstable
-0.06075772827731263	0.0140900919953474	unstable	stable	unstable
-0.06075772827731263	0.01517394522575874	unstable	stable	unstable
-0.06075772827731263	0.016257798456170078	unstable	stable	unstable
-0.06075772827731263	0.017341651686581416	unstable	stable	unstable
-0.06075772827731263	0.018425504916992755	unstable	stable	unstable
-0.06075772827731263	0.019509358147404093	unstable	stable	unstable
-0.06075772827731263	0.020593211377815432	unstable	stable	unstable
-0.06075772827731263	0.02167706460822677	unstable	stable	unstable
-0.06075772827731263	0.02276091783863811	unstable	stable	unstable
-0.06075772827731263	0.023844771069049447	unstable	stable	unstable
-0.06075772827731263	0.024928624299460786	unstable	stable	unstable
-0.06075772827731263	0.026012477529872124	unstable	stable	unstable
-0.06075772827731263	0.027096330760283463	unstable	stable	unstable
-0.06159002592494705	-0.05419266152056678	stable	stable	unstable
-0.06159002592494705	-0.05527651475097812	stable	stable	unstable
-0.06159002592494705	-0.05636036798138946	stable	stable	unstable
-0.06159002592494705	-0.057444221211800796	stable	stable	unstable
-0.06159002592494705	-0.058528074442212134	stable	stable	unstable
-0.06159002592494705	-0.05961192767262347	stable	stable	unstable
-0.06159002592494705	-0.06069578090303481	stable	stable	unstable
-0.06159002592494705	-0.06177963413344615	stable	stable	unstable
-0.06159002592494705	-0.0628634873638575	stable	stable	unstable
-0.06159002592494705	-0.06394734059426882	stable	stable	unstable
-0.06159002592494705	-0.06503119382468017	stable	stable	unstable
-0.06159002592494705	-0.0661150470550915	stable	stable	unstable
-0.06159002592494705	-0.06719890028550285	stable	stable	unstable
-0.06159002592494705	-0.06828275351591417	stable	stable	unstable
-0.06159002592494705	-0.06936660674632553	stable	stable	unstable
-0.06159002592494705	-0.07045045997673685	stable	stable	unstable
-0.06159002592494705	-0.0715343132071482	stable	stable	unstable
-0.06159002592494705	-0.07261816643755953	stable	stable	unstable
-0.06159002592494705	-0.07370201966797088	stable	stable	unstable
-0.06159002592494705	-0.0747858728983822	stable	stable	unstable
-0.06159002592494705	-0.07586972612879356	stable	stable	unstable
-0.06159002592494705	-0.07695357935920488	stable	stable	unstable
-0.06159002592494705	-0.07803743258961623	stable	stable	unstable
-0.06159002592494705	-0.07912128582002756	stable	stable	unstable
-0.06159002592494705	-0.08020513905043891	stable	stable	unstable
-0.06159002592494705	-0.05310880829015544	stable	stable	unbounded
-0.06159002592494705	-0.0520249550597441	unstable	stable	unbounded
-0.06159002592494705	-0.05094110182933277	unstable	stable	unbounded
-0.06159002592494705	-0.04985724859892143	unstable	stable	unbounded
-0.06159002592494705	-0.0487733953685101	unstable	stable	unbounded
-0.06159002592494705	-0.04768954213809876	unstable	stable	unbounded
-0.06159002592494705	-0.04660568890768743	unstable	stable	unbounded
-0.06159002592494705	-0.04552183567727609	unstable	stable	unbounded
-0.06159002592494705	-0.044437982446864754	unstable	stable	unbounded
-0.06159002592494705	-0.04335412921645342	unstable	stable	unbounded
-0.06159002592494705	-0.04227027598604209	unstable	stable	unbounded
-0.06159002592494705	-0.04118642275563075	unstable	stable	unbounded
-0.06159002592494705	-0.040102569525219414	unstable	stable	unbounded
-0.06159002592494705	-0.03901871629480808	unstable	stable	unbounded
-0.06159002592494705	-0.037934863064396744	unstable	stable	unbounded
-0.06159002592494705	-0.03685100983398541	unstable	stable	unbounded
-0.06159002592494705	-0.035767156603574074	unstable	stable	unbounded
-0.06159002592494705	-0.034683303373162735	unstable	stable	unstable
-0.06159002592494705	-0.033599450142751404	unstable	stable	unstable
-0.06159002592494705	-0.03251559691234007	unstable	stable	unstable
-0.06159002592494705	-0.031431743681928734	unstable	stable	unstable
-0.06159002592494705	-0.030347890451517395	unstable	stable	unstable
-0.06159002592494705	-0.02926403722110606	unstable	stable	unstable
-0.06159002592494705	-0.028180183990694725	unstable	stable	unstable
-0.06159002592494705	-0.02709633076028339	unstable	stable	unstable
-0.06159002592494705	-0.026012477529872055	unstable	stable	unstable
-0.06159002592494705	-0.02492862429946072	unstable	stable	unstable
-0.06159002592494705	-0.023844771069049385	unstable	stable	unstable
-0.06159002592494705	-0.022760917838638046	unstable	stable	unstable
-0.06159002592494705	-0.021677064608226715	unstable	stable	unstable
